chr	start	end	MB176	MB95	MB40	MB37	MB38	MB28	MB113	MB18	MB19	MB90	MB26	MB35	MB110	MB64	MB7	MB91	MB206	MB9	MB200	MB12	MB1M21	MB4M23	MB4M26	MB4M77	MB1M1
chr15	26600497	26601489	-1.55769349030762	-0.34837350337782	-1.08882444438244	-0.699445766113716	-0.941355872334522	-1.14065180408727	0.603355276104677	-0.0860846497438927	-1.82525806951475	1.03014972836974	-1.18729774524315	-0.70368128104418	-0.904840421112411	-0.506999560838469	-1.14603148691516	1.10877282081722	-0.115527287393389	-0.179849725612222	2.05435346115805	0.291266179095182	1.30022665766109	1.22442987521844	0.662505624390626	0.581219483505903	-0.646080210128011
chr15	26618867	26619836	-2.26068691767911	-0.295764743877318	-1.86172414176559	-1.28619304712552	-1.57985418932126	0.148063060248333	-1.6568529534349	-0.452874096531136	-1.58370455368556	-0.845057793807973	-2.15145309700919	-1.0602976079066	-1.46619071116166	0.915368381833009	-1.39228059001933	0.485336172281427	-1.16615336046336	0.11807170050288	-1.22061757614287	-1.04077296068589	2.6172462968546	1.0557117887217	-0.0689438666224595	1.368326028332	-0.865763917962505
chr15	26620035	26621551	-1.17258964192682	-0.64820419751554	-1.54139922156213	-0.973267387609486	-0.750291541194983	1.12005620941003	-1.54383639272111	-0.32465138105318	-1.96297970207287	-0.349382475019612	-2.4893472057494	-1.90954349818428	-0.6881038390053	0.724595475474687	-0.0480144166731395	1.80725684538338	-1.47886224205018	-0.910297081357795	-2.07043947728603	-1.51517322116609	2.57085457925563	1.27069088100926	0.901327860924218	1.78430922880386	-0.519801217734345
chr15	26632588	26633904	-1.63496038059384	0.183564618017552	-1.21305292970451	-1.31066615610908	-1.16303558961041	-0.720943231501634	-0.415890254211193	-0.166847170114915	-1.34161040488635	0.321016429914001	-1.88448756011931	-1.77069677747593	-0.707727473363697	-0.427245669666513	-2.3699425115605	-0.382489256779757	-1.42323527476481	-0.606868796873486	2.27423466591156	-0.854859652454215	-0.406978774298167	0.663472072085105	0.0280834229829878	0.273697251373488	-0.594091560682811
chr15	26635219	26638973	-1.45699961132843	2.63867304814326	-1.47297870042308	-0.822076234456493	-0.456469303595395	-0.921865844072211	1.45676392954306	-1.18299920227881	-1.01067005341525	3.57163420984273	-0.878559905862101	-1.58976292693543	-0.647128343266258	0.324736863080642	-1.10982737306412	-0.372470857605614	-1.63932727324466	1.30107028276243	2.79900286983107	0.94348790428863	1.37526052835836	1.22310235435478	0.862679315383626	1.82660765499733	-0.573640009952016
chr15	26682496	26684040	0.798319187192112	0.615632294787446	0.0964062760462846	-1.20402463907953	-0.0110324961653618	-1.83784020392417	2.42931253604299	-0.679660505091472	-1.09156778576893	1.32674478582141	-1.89674306625482	-1.7169684056027	-0.726332290181031	-0.535373140370167	-1.03218603798724	0.150147603314856	-0.973508282520961	-0.422952658600182	0.957747408791327	1.30100312441568	-0.72890686918553	-0.199223304293991	-0.34931802813424	-0.424376896724547	-0.557149285409376
chr15	26686819	26688823	0.0691628469994012	-1.51494707923767	2.06190990902901	-1.30705009674141	-0.604895988876774	-0.780879146263725	-0.317258788302933	1.85712907837348	-0.773310959386856	0.319369237841187	0.295679561071716	-2.93525907194173	-1.02203643057384	-0.0960830246464743	-1.58037988372513	0.292626311757049	-2.14259706521089	1.40940323581422	-1.54017829040106	1.87248112137955	0.708519858613649	0.260208314343307	0.465610172888895	1.82837751091564	-1.11066703086051
chr15	26721164	26723316	-2.29843284771235	1.19955840561275	-0.654015689112096	-1.64407974420544	-1.07295277101388	-2.15100448738875	-2.15107858199646	1.50349212375878	-1.07924684097249	2.86132967165707	-0.645120705451949	-2.27906916835219	-0.398939810947818	-0.303022156077454	-1.32616001085473	-0.487865932913283	-1.43599018420326	1.46610812647184	-1.38371111988261	0.840869074803269	2.22816908282033	1.14900798814708	1.18443919878932	2.50672302197147	-0.211905593022145
chr15	26730824	26732901	-1.44960832625147	2.46971498575057	0.649440830369709	-1.65832385935931	-0.821989777360298	-2.31295076175392	-0.846216228953534	0.460860168337595	0.23817235983582	2.03792587677646	0.744128389737183	-2.28293056393004	0.29585714679612	0.424840542354396	-1.06580671089537	-0.0627557937019847	-2.10866669490105	1.94768391376978	-2.76975706262068	1.46796476115493	2.80372970033769	0.548143105683984	1.20268505215481	2.87153603074516	-0.962405763895635
chr15	26817422	26819173	-0.929412110225581	1.63403959593237	-0.246059979867064	0.240010042339683	-0.656966437961438	-1.0801135150287	0.0170691530649136	0.67346927943607	0.235515220885164	1.9333906323059	-1.11799477555954	0.698167897525278	-0.112079802591565	0.212039270715858	-1.42893559458429	0.952738385486311	-0.790045544999855	2.42021863345968	-1.27265979397607	-0.258575138732331	2.69869369202029	2.1221886721068	1.18060707950084	1.80341340981968	0.402463561505494
chr15	26820594	26823342	-2.25506767397746	-0.122369689274613	-1.52856191208184	-1.22382749892042	-2.263824225653	-2.37255066216042	-1.18829188775896	-1.23637136380814	-1.96832377983197	1.33747694999747	-1.98702223127079	-1.52932650571029	-1.86636584760308	-0.817595328907212	-1.85947624321004	-1.20463795668858	-1.32783437444015	-0.0407006559975547	-1.01266790295261	-0.438124900052969	0.340225123987155	-0.07185330024186	-0.144064488898585	-0.10430944806538	-0.625378349841334
chr15	26873434	26875859	-0.750456653205267	1.07417550021325	-0.652479432432663	-0.592151420974858	-0.767685240503044	-1.53983331071341	2.52194677288185	-0.220915165213969	1.85224006384587	1.46501054855966	-1.7019342264435	-0.896201085483455	-0.805664780055991	-0.398307088066428	-0.728811627188755	-0.100878021457878	-0.688366357554842	0.656165608960307	-1.28577134571801	0.0410202906553569	0.959134956631649	0.474142524240207	-0.151406026814432	-0.493013617936725	-0.648681035452989
chr15	26877188	26877767	-1.2331078063836	1.55938804281695	-0.362068886998251	0.264398662823344	-1.15352620252737	-1.10372127735435	-0.671890481527211	-0.111304463998083	-1.13066970413295	1.21769697880534	-1.10635829545347	-0.911694771367517	-0.494376050375273	-0.434012736554292	-0.522819681200198	-0.535116013528896	0.0915436422398599	0.762281499612548	-0.826244271167082	-0.220084753695562	1.24466557688169	2.19628146979279	0.658575163848536	0.581219483505903	-0.802197316970962
chr15	26878083	26879937	-0.961689869457894	1.71739947674012	-0.421207034970158	-0.683319856584686	-1.44209477458557	-1.69690010052018	-0.099181847551626	0.844529041593842	-1.02809749626462	1.94161762339601	-1.51730719818319	-0.768204565419121	-0.707727473363697	-0.476114320582424	-0.314278078018057	-0.32606928101545	-0.701254663386624	1.93961742078453	-1.26325198383402	-0.083472724036085	1.26985039321641	3.11333772794782	1.26868232374645	1.05446855507463	-0.888239886850519
chr15	26881696	26883985	-0.987240331924389	1.46991545109388	-1.67812532972984	-1.07569431259583	-0.97413611797047	-1.17401290134616	-0.508132333224085	0.250635128564594	-1.5138856503222	1.35712792482266	-0.0645516727221216	-0.608455142468381	-0.884200291924765	-1.40061487214699	-1.78701562724329	0.140912481544263	-0.930691967521337	1.50198895677884	-1.37174489401515	-0.0959637786256692	0.893825316576027	1.31079377851093	1.10011137300477	0.576421258269988	-0.769901046143031
chr15	26886005	26886593	1.11739760533653	0.585582597116449	0.410921545392431	-0.570696704822189	-0.363855583989312	-0.220608905057535	-0.292564759458529	0.168971631559133	-0.519682637011109	0.937717526714837	0.30753822479797	0.378060197392726	0.620913682482329	0.864573049337896	0.444323579486101	2.03741585861405	0.483405315855275	0.514353986168963	-0.79969166920132	-0.000998074424289043	0.520324807919449	1.85710680455171	0.587398457241315	0.957489948914778	0.0939644330024484
chr15	26892568	26893490	1.0408881955725	-0.247380977608032	-1.34812812130737	0.846840562015903	-0.41762934451511	0.398300927586959	1.42989150040135	-0.630790549966994	-1.16483618225677	0.705786332302911	-1.27476058649349	1.92901722604166	-0.672853038189349	-0.0693506677276865	-0.514943683234281	-0.632569462602317	-0.37914025516857	-0.153125153140703	-0.00986241053086517	-1.61587080391765	0.364859135220318	-0.12956901531313	-0.0605985357872709	-0.00641066781924686	-1.63537634805655
chr15	26904062	26908861	1.47990057378201	2.83790885765065	-1.05611528758502	1.57045276493896	-1.03510877948252	1.3137886078496	2.39586975603704	2.20606048137393	-1.85839417049558	2.98314497044713	0.192346741764233	0.97972802586408	-0.855086833259014	0.622730760854086	-0.843790755222891	-0.164023288099046	0.890312466852097	3.13688988499799	2.31640477812993	-0.277278967706968	2.36450160185877	2.27943191619198	2.21280010292085	2.2988267220209	-0.568573255367633
chr15	26910975	26912172	1.64617004340303	1.82156836083733	0.0792791398246156	0.244877670489301	-0.255892888073102	0.720353820631942	0.206193604399549	0.771955820569189	-1.3924797842715	2.40830030676611	0.48134624220914	0.356816284841887	-0.478914764788817	0.623187429309363	0.73838364968204	1.24115337191354	-0.261706420176124	2.21649602276011	-0.750196799886291	0.799467841236885	1.67760815564116	1.08053718855157	1.41196732313455	0.461435432723478	-0.633098138642675
